run_id,seed,method,method_label,control_name,control_value,step,loss,lr,reconstruction_mse,reconstruction_loss,variance_loss,prior_loss,entropy_loss,entropy,rho,v_eff,beta,sparsity_loss
topk_k=3_seed=2,2,topk,TopK,k,3.0,350.0,0.3919501304626465,0.01,0.04899376630783081,0.3919501304626465,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,375.0,0.3866327702999115,0.01,0.04832909628748894,0.3866327702999115,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,400.0,0.3803730309009552,0.01,0.0475466288626194,0.3803730309009552,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,425.0,0.37452131509780884,0.01,0.046815164387226105,0.37452131509780884,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,450.0,0.364257276058197,0.01,0.04553215950727463,0.364257276058197,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,475.0,0.3612126410007477,0.01,0.04515158012509346,0.3612126410007477,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,500.0,0.36000382900238037,0.01,0.045000478625297546,0.36000382900238037,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,525.0,0.3545294404029846,0.01,0.04431618005037308,0.3545294404029846,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,550.0,0.35462287068367004,0.01,0.044327858835458755,0.35462287068367004,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,575.0,0.3503817915916443,0.01,0.043797723948955536,0.3503817915916443,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,600.0,0.34683483839035034,0.01,0.04335435479879379,0.34683483839035034,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,625.0,0.34697777032852173,0.01,0.043372221291065216,0.34697777032852173,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,650.0,0.3309057950973511,0.01,0.041363224387168884,0.3309057950973511,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,675.0,0.3327333629131317,0.01,0.041591670364141464,0.3327333629131317,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,700.0,0.33074456453323364,0.01,0.041343070566654205,0.33074456453323364,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,725.0,0.3309955894947052,0.01,0.04137444868683815,0.3309955894947052,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,750.0,0.32909107208251953,0.01,0.04113638401031494,0.32909107208251953,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,775.0,0.3212781548500061,0.01,0.04015976935625076,0.3212781548500061,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,800.0,0.3184514343738556,0.01,0.03980642929673195,0.3184514343738556,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,825.0,0.3209974765777588,0.01,0.04012468457221985,0.3209974765777588,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,850.0,0.3224008083343506,0.01,0.04030010104179382,0.3224008083343506,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,875.0,0.31704020500183105,0.01,0.03963002562522888,0.31704020500183105,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,900.0,0.32355621457099915,0.01,0.04044452682137489,0.32355621457099915,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,925.0,0.32089096307754517,0.01,0.040111370384693146,0.32089096307754517,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,950.0,0.31584396958351135,0.01,0.03948049619793892,0.31584396958351135,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,975.0,0.3196307420730591,0.01,0.039953842759132385,0.3196307420730591,,,,,0.09375,,,0.0
topk_k=3_seed=2,2,topk,TopK,k,3.0,999.0,0.31512483954429626,0.01,0.03939060494303703,0.31512483954429626,,,,,0.09375,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,0.0,3.443573236465454,0.01,0.43044665455818176,3.443573236465454,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,25.0,1.1374486684799194,0.01,0.14218108355998993,1.1374486684799194,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,50.0,0.6587225198745728,0.01,0.0823403149843216,0.6587225198745728,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,75.0,0.4838022291660309,0.01,0.06047527864575386,0.4838022291660309,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,100.0,0.3911879062652588,0.01,0.04889848828315735,0.3911879062652588,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,125.0,0.3492286801338196,0.01,0.04365358501672745,0.3492286801338196,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,150.0,0.3258531391620636,0.01,0.04073164239525795,0.3258531391620636,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,175.0,0.31331294775009155,0.01,0.039164118468761444,0.31331294775009155,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,200.0,0.2949225902557373,0.01,0.03686532378196716,0.2949225902557373,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,225.0,0.29101336002349854,0.01,0.03637667000293732,0.29101336002349854,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,250.0,0.2761685848236084,0.01,0.03452107310295105,0.2761685848236084,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,275.0,0.2700451910495758,0.01,0.033755648881196976,0.2700451910495758,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,300.0,0.2581169009208679,0.01,0.03226461261510849,0.2581169009208679,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,325.0,0.25290554761886597,0.01,0.031613193452358246,0.25290554761886597,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,350.0,0.24992848932743073,0.01,0.03124106116592884,0.24992848932743073,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,375.0,0.24123671650886536,0.01,0.03015458956360817,0.24123671650886536,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,400.0,0.235842764377594,0.01,0.02948034554719925,0.235842764377594,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,425.0,0.23169395327568054,0.01,0.028961744159460068,0.23169395327568054,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,450.0,0.22681613266468048,0.01,0.02835201658308506,0.22681613266468048,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,475.0,0.2266833335161209,0.01,0.028335416689515114,0.2266833335161209,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,500.0,0.22863993048667908,0.01,0.028579991310834885,0.22863993048667908,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,525.0,0.2261297106742859,0.01,0.028266213834285736,0.2261297106742859,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,550.0,0.22202344238758087,0.01,0.02775293029844761,0.22202344238758087,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,575.0,0.22039160132408142,0.01,0.027548950165510178,0.22039160132408142,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,600.0,0.218256875872612,0.01,0.0272821094840765,0.218256875872612,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,625.0,0.2186470925807953,0.01,0.02733088657259941,0.2186470925807953,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,650.0,0.218704491853714,0.01,0.02733806148171425,0.218704491853714,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,675.0,0.21801993250846863,0.01,0.02725249156355858,0.21801993250846863,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,700.0,0.21554124355316162,0.01,0.026942655444145203,0.21554124355316162,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,725.0,0.21872302889823914,0.01,0.027340378612279892,0.21872302889823914,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,750.0,0.2186959683895111,0.01,0.02733699604868889,0.2186959683895111,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,775.0,0.21520766615867615,0.01,0.02690095826983452,0.21520766615867615,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,800.0,0.2178311049938202,0.01,0.027228888124227524,0.2178311049938202,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,825.0,0.2110484540462494,0.01,0.026381056755781174,0.2110484540462494,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,850.0,0.21075865626335144,0.01,0.02634483203291893,0.21075865626335144,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,875.0,0.2126174122095108,0.01,0.02657717652618885,0.2126174122095108,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,900.0,0.20719729363918304,0.01,0.02589966170489788,0.20719729363918304,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,925.0,0.21043437719345093,0.01,0.026304297149181366,0.21043437719345093,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,950.0,0.2066294252872467,0.01,0.025828678160905838,0.2066294252872467,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,975.0,0.20687136054039001,0.01,0.025858920067548752,0.20687136054039001,,,,,0.125,,,0.0
topk_k=4_seed=2,2,topk,TopK,k,4.0,999.0,0.20482668280601501,0.01,0.025603335350751877,0.20482668280601501,,,,,0.125,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,0.0,3.6783812046051025,0.01,0.4597976505756378,3.6783812046051025,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,25.0,1.0619523525238037,0.01,0.13274404406547546,1.0619523525238037,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,50.0,0.6248708963394165,0.01,0.07810886204242706,0.6248708963394165,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,75.0,0.4932008981704712,0.01,0.0616501122713089,0.4932008981704712,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,100.0,0.43244224786758423,0.01,0.05405528098344803,0.43244224786758423,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,125.0,0.38781237602233887,0.01,0.04847654700279236,0.38781237602233887,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,150.0,0.3513123393058777,0.01,0.04391404241323471,0.3513123393058777,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,175.0,0.3193374574184418,0.01,0.03991718217730522,0.3193374574184418,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,200.0,0.29306676983833313,0.01,0.03663334622979164,0.29306676983833313,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,225.0,0.2802262604236603,0.01,0.035028282552957535,0.2802262604236603,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,250.0,0.26571324467658997,0.01,0.033214155584573746,0.26571324467658997,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,275.0,0.2579724192619324,0.01,0.03224655240774155,0.2579724192619324,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,300.0,0.24661749601364136,0.01,0.03082718700170517,0.24661749601364136,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,325.0,0.24003373086452484,0.01,0.030004216358065605,0.24003373086452484,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,350.0,0.23806650936603546,0.01,0.029758313670754433,0.23806650936603546,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,375.0,0.23322513699531555,0.01,0.029153142124414444,0.23322513699531555,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,400.0,0.2304098755121231,0.01,0.02880123443901539,0.2304098755121231,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,425.0,0.2274104356765747,0.01,0.02842630445957184,0.2274104356765747,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,450.0,0.22790703177452087,0.01,0.02848837897181511,0.22790703177452087,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,475.0,0.22619718313217163,0.01,0.028274647891521454,0.22619718313217163,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,500.0,0.22403264045715332,0.01,0.028004080057144165,0.22403264045715332,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,525.0,0.2206358015537262,0.01,0.027579475194215775,0.2206358015537262,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,550.0,0.2236912101507187,0.01,0.027961401268839836,0.2236912101507187,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,575.0,0.21978190541267395,0.01,0.027472738176584244,0.21978190541267395,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,600.0,0.21808955073356628,0.01,0.027261193841695786,0.21808955073356628,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,625.0,0.21719491481781006,0.01,0.027149364352226257,0.21719491481781006,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,650.0,0.21239666640758514,0.01,0.026549583300948143,0.21239666640758514,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,675.0,0.2125225067138672,0.01,0.0265653133392334,0.2125225067138672,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,700.0,0.20966076850891113,0.01,0.02620759606361389,0.20966076850891113,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,725.0,0.20895245671272278,0.01,0.026119057089090347,0.20895245671272278,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,750.0,0.2075478732585907,0.01,0.025943484157323837,0.2075478732585907,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,775.0,0.2084357887506485,0.01,0.026054473593831062,0.2084357887506485,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,800.0,0.20611655712127686,0.01,0.025764569640159607,0.20611655712127686,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,825.0,0.20514702796936035,0.01,0.025643378496170044,0.20514702796936035,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,850.0,0.2049447000026703,0.01,0.025618087500333786,0.2049447000026703,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,875.0,0.20353710651397705,0.01,0.02544213831424713,0.20353710651397705,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,900.0,0.2016749083995819,0.01,0.02520936354994774,0.2016749083995819,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,925.0,0.20140352845191956,0.01,0.025175441056489944,0.20140352845191956,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,950.0,0.2040947824716568,0.01,0.0255118478089571,0.2040947824716568,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,975.0,0.20428891479969025,0.01,0.02553611434996128,0.20428891479969025,,,,,0.15625,,,0.0
topk_k=5_seed=2,2,topk,TopK,k,5.0,999.0,0.2037014216184616,0.01,0.0254626777023077,0.2037014216184616,,,,,0.15625,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,0.0,3.6981430053710938,0.01,0.4622678756713867,3.6981430053710938,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,25.0,0.9547799825668335,0.01,0.11934749782085419,0.9547799825668335,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,50.0,0.5408390164375305,0.01,0.06760487705469131,0.5408390164375305,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,75.0,0.39642876386642456,0.01,0.04955359548330307,0.39642876386642456,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,100.0,0.3255149722099304,0.01,0.0406893715262413,0.3255149722099304,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,125.0,0.2786937355995178,0.01,0.03483671694993973,0.2786937355995178,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,150.0,0.251434326171875,0.01,0.031429290771484375,0.251434326171875,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,175.0,0.2314036637544632,0.01,0.0289254579693079,0.2314036637544632,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,200.0,0.21684487164020538,0.01,0.027105608955025673,0.21684487164020538,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,225.0,0.20299971103668213,0.01,0.025374963879585266,0.20299971103668213,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,250.0,0.19349829852581024,0.01,0.02418728731572628,0.19349829852581024,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,275.0,0.18107356131076813,0.01,0.022634195163846016,0.18107356131076813,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,300.0,0.1724192500114441,0.01,0.02155240625143051,0.1724192500114441,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,325.0,0.16393578052520752,0.01,0.02049197256565094,0.16393578052520752,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,350.0,0.1568671464920044,0.01,0.01960839331150055,0.1568671464920044,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,375.0,0.15217891335487366,0.01,0.019022364169359207,0.15217891335487366,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,400.0,0.14982540905475616,0.01,0.01872817613184452,0.14982540905475616,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,425.0,0.1485883891582489,0.01,0.018573548644781113,0.1485883891582489,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,450.0,0.14720332622528076,0.01,0.018400415778160095,0.14720332622528076,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,475.0,0.14520856738090515,0.01,0.018151070922613144,0.14520856738090515,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,500.0,0.14398536086082458,0.01,0.017998170107603073,0.14398536086082458,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,525.0,0.14206549525260925,0.01,0.017758186906576157,0.14206549525260925,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,550.0,0.1406095325946808,0.01,0.0175761915743351,0.1406095325946808,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,575.0,0.13803984224796295,0.01,0.01725498028099537,0.13803984224796295,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,600.0,0.13504000008106232,0.01,0.01688000001013279,0.13504000008106232,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,625.0,0.13421401381492615,0.01,0.01677675172686577,0.13421401381492615,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,650.0,0.13313862681388855,0.01,0.01664232835173607,0.13313862681388855,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,675.0,0.13174928724765778,0.01,0.016468660905957222,0.13174928724765778,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,700.0,0.13157503306865692,0.01,0.016446879133582115,0.13157503306865692,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,725.0,0.1315452754497528,0.01,0.0164431594312191,0.1315452754497528,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,750.0,0.1302787810564041,0.01,0.016284847632050514,0.1302787810564041,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,775.0,0.1295953392982483,0.01,0.016199417412281036,0.1295953392982483,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,800.0,0.12850621342658997,0.01,0.016063276678323746,0.12850621342658997,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,825.0,0.1287938952445984,0.01,0.0160992369055748,0.1287938952445984,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,850.0,0.12892398238182068,0.01,0.016115497797727585,0.12892398238182068,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,875.0,0.12730073928833008,0.01,0.01591259241104126,0.12730073928833008,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,900.0,0.12740573287010193,0.01,0.01592571660876274,0.12740573287010193,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,925.0,0.1260288655757904,0.01,0.0157536081969738,0.1260288655757904,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,950.0,0.12595000863075256,0.01,0.01574375107884407,0.12595000863075256,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,975.0,0.1247047558426857,0.01,0.015588094480335712,0.1247047558426857,,,,,0.1875,,,0.0
topk_k=6_seed=2,2,topk,TopK,k,6.0,999.0,0.12393336743116379,0.01,0.015491670928895473,0.12393336743116379,,,,,0.1875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,0.0,4.134091377258301,0.01,0.5167614221572876,4.134091377258301,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,25.0,1.0529026985168457,0.01,0.1316128373146057,1.0529026985168457,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,50.0,0.4514111578464508,0.01,0.05642639473080635,0.4514111578464508,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,75.0,0.30969375371932983,0.01,0.03871171921491623,0.30969375371932983,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,100.0,0.25033318996429443,0.01,0.031291648745536804,0.25033318996429443,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,125.0,0.21951943635940552,0.01,0.02743992954492569,0.21951943635940552,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,150.0,0.2007327377796173,0.01,0.025091592222452164,0.2007327377796173,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,175.0,0.18392279744148254,0.01,0.022990349680185318,0.18392279744148254,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,200.0,0.17258648574352264,0.01,0.02157331071794033,0.17258648574352264,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,225.0,0.15999279916286469,0.01,0.019999099895358086,0.15999279916286469,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,250.0,0.15052053332328796,0.01,0.018815066665410995,0.15052053332328796,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,275.0,0.14252223074436188,0.01,0.017815278843045235,0.14252223074436188,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,300.0,0.13895884156227112,0.01,0.01736985519528389,0.13895884156227112,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,325.0,0.1340455561876297,0.01,0.016755694523453712,0.1340455561876297,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,350.0,0.13126753270626068,0.01,0.016408441588282585,0.13126753270626068,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,375.0,0.12638835608959198,0.01,0.015798544511198997,0.12638835608959198,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,400.0,0.12349547445774078,0.01,0.015436934307217598,0.12349547445774078,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,425.0,0.12350431084632874,0.01,0.015438038855791092,0.12350431084632874,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,450.0,0.11959503591060638,0.01,0.014949379488825798,0.11959503591060638,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,475.0,0.11758911609649658,0.01,0.014698639512062073,0.11758911609649658,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,500.0,0.11508530378341675,0.01,0.014385662972927094,0.11508530378341675,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,525.0,0.11285089701414108,0.01,0.014106362126767635,0.11285089701414108,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,550.0,0.11176087707281113,0.01,0.01397010963410139,0.11176087707281113,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,575.0,0.11018966138362885,0.01,0.013773707672953606,0.11018966138362885,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,600.0,0.10857255756855011,0.01,0.013571569696068764,0.10857255756855011,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,625.0,0.10736110806465149,0.01,0.013420138508081436,0.10736110806465149,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,650.0,0.10855572670698166,0.01,0.013569465838372707,0.10855572670698166,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,675.0,0.107416070997715,0.01,0.013427008874714375,0.107416070997715,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,700.0,0.10554563999176025,0.01,0.013193204998970032,0.10554563999176025,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,725.0,0.10420003533363342,0.01,0.013025004416704178,0.10420003533363342,,,,,0.21875,,,0.0
topk_k=7_seed=2,2,topk,TopK,k,7.0,750.0,0.10377056896686554,0.01,0.012971321120858192,0.10377056896686554,,,,,0.21875,,,0.0
